Projeto_ID,Projeto,Plataforma,Arquitetura,Dominio,Sprint_ID,US_ID,Tarefa_ID,Descritivo_da_US,Modulo,Operacao,Tarefa_mapeada,Tarefa_original,Tags,Camada,Linguagem,Framework,API,Persistencia,Outras_Tags,Esforco_estimado_em_horas,Esforco_em_horas,NFR_Tipo,NFR_Atributo,NFR_Sentença,Responsavel
P13,Kaizen Light,Web,Client-server,Information resources,S01,US02,TA02,EU COMO Scrum Master DESEJO fazer login PARA ter acesso ao sistema,Autenticação,Fazer_login_com_usuário_e_senha,"Armazenar dados temporários (Função ""Remember me"")","Armazenar dados temporários (Função ""Remember me"")",HTML5 Web storage,Back-end,JavaScript,,,MongoDB,,2,4,Security,access_control,The system must automatically disable customer and user accounts for inactivity after a designated period of time. This should be configurable by user type.,Axel Medeiros
P13,Kaizen Light,Web,Client-server,Information resources,S01,US02,TA03,EU COMO Scrum Master DESEJO fazer login PARA ter acesso ao sistema,Autenticação,Fazer_login_com_usuário_e_senha,Criar serviço Auth (Client),Criar serviço Auth (Client),Angular,Back-end,JavaScript,Angular,,MongoDB,,2,4,Security,authentication,"The password must be at least 7 characters long and contain at least: 1 Uppercase letter, 1 Lowercase letter, 1 digit, 1 special character. ",Jefferson Benedito
P13,Kaizen Light,Web,Client-server,Information resources,S01,US02,TA04,EU COMO Scrum Master DESEJO fazer login PARA ter acesso ao sistema,Autenticação,Fazer_login_com_usuário_e_senha,Criar serviço Auth (Server),Criar serviço Auth (Server),Spring Security,Back-end,JavaScript,Springboot,,MongoDB,,2,4,,,,Jefferson Benedito
P13,Kaizen Light,Web,Client-server,Information resources,S01,US02,TA05,EU COMO Scrum Master DESEJO fazer login PARA ter acesso ao sistema,Autenticação,Fazer_login_com_usuário_e_senha,Declarar o provider,Declarar o provider,Angular,,JavaScript,Angular,,,,1,1,,,,Pablo Victor
P13,Kaizen Light,Web,Client-server,Information resources,S01,US02,TA06,EU COMO Scrum Master DESEJO fazer login PARA ter acesso ao sistema,Autenticação,Fazer_login_com_usuário_e_senha,Integrar back com front,Associar dados bidirecionais,"Angular, Two-way data binding",,JavaScript,Angular,,,,2,2,,,,Pablo Victor
P13,Kaizen Light,Web,Client-server,Information resources,S01,US02,TA07,EU COMO Scrum Master DESEJO fazer login PARA ter acesso ao sistema,Autenticação,Fazer_login_com_usuário_e_senha,Fazer o roteamento da URL,Fazer o roteamento da URL,ngRoute,Front-end,JavaScript,,,,,1,1,,,,Axel Medeiros
P13,Kaizen Light,Web,Client-server,Information resources,S01,US03,TA01,EU COMO Admin DESEJO fazer login PARA ter acesso ao sistema,Autenticação,Acessar_pela_primeira_vez_o_sistema,Persistir no banco os dados de acesso,Persistir no banco os dados de acesso,"Spring boot, JPA",Back-end,JavaScript,Springboot,,,JPA,1,2,,,,Pablo Victor
P13,Kaizen Light,Web,Client-server,Information resources,S01,US03,TA02,EU COMO Admin DESEJO fazer login PARA ter acesso ao sistema,Autenticação,Fazer_login_com_usuário_e_senha,Fazer o roteamento da URL,Fazer o roteamento da URL,ngRoute,Front-end,JavaScript,,,,,2,2,,,,Axel Medeiros
P13,Kaizen Light,Web,Client-server,Information resources,S01,US04,TA01,EU COMO Admin DESEJO visualizar todos os usuários cadastrados PARA para ver suas informações,Cadastro,Recuperação_de_dados,Criar tela listagem,Criar tela listagem,"Angular, Bootstrap",Front-end,JavaScript,Angular,,,Bootstrap,4,4,Security,access_control,The system must provide the capability for users see just the information they have permission to access.,Igor Farias
P13,Kaizen Light,Web,Client-server,Information resources,S01,US04,TA02,EU COMO Admin DESEJO visualizar todos os usuários cadastrados PARA para ver suas informações,Cadastro,Recuperação_de_dados,Alterar menu do sistema,Alterar menu do sistema,"Angular, Bootstrap",Front-end,JavaScript,Angular,,,Bootstrap,3,8,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.,Igor Farias
P13,Kaizen Light,Web,Client-server,Information resources,S01,US04,TA03,EU COMO Admin DESEJO visualizar todos os usuários cadastrados PARA para ver suas informações,Cadastro,Recuperação_de_dados,Fazer chamada para tela de listagem,Fazer chamada para tela de listagem,"Angular, ngRoute",Front-end,JavaScript,Angular,,,,2,4,Performance,response_time,"In 100% of all cases, the system must have a mean response time of <= 3s between event <search items> and event <display text information of listed items>. It is assumed that there are 200 concurrent users.",Jefferson Benedito
P13,Kaizen Light,Web,Client-server,Information resources,S01,US04,TA04,EU COMO Admin DESEJO visualizar todos os usuários cadastrados PARA para ver suas informações,Cadastro,Recuperação_de_dados,Criar serviço de listagem,Criar serviço de listagem (inclui a criação de rotas),Spring boot,Back-end,JavaScript,Springboot,,MongoDB,,2,2,Performance,transit_delay,The system must provide pagination when the number of returned search results exceeds the number of records to be displayed per page.,Pablo Victor
P13,Kaizen Light,Web,Client-server,Information resources,S01,US04,TA05,EU COMO Admin DESEJO visualizar todos os usuários cadastrados PARA para ver suas informações,Cadastro,Recuperação_de_dados,Recuperar dados do banco de dados,Recuperar dados do banco de dados,Hibernate,Back-end,JavaScript,,,,Hibernate,2,2,,,,Pablo Victor
P13,Kaizen Light,Web,Client-server,Information resources,S01,US04,TA06,EU COMO Admin DESEJO visualizar todos os usuários cadastrados PARA para ver suas informações,Cadastro,Recuperação_de_dados,Fazer chamada para tela de listagem,Fazer chamada para tela de listagem,"Angular, Http",,JavaScript,Angular,,,,2,2,,,,Jefferson Benedito
P13,Kaizen Light,Web,Client-server,Information resources,S01,US04,TA07,EU COMO Admin DESEJO visualizar todos os usuários cadastrados PARA para ver suas informações,Cadastro,Recuperação_de_dados,Criar paginação para listagem,Criar paginação para listagem,Angular,Front-end,JavaScript,Angular,,,,2,3,,,,Igor Farias
P13,Kaizen Light,Web,Client-server,Information resources,S01,US04,TA08,EU COMO Admin DESEJO visualizar todos os usuários cadastrados PARA para ver suas informações,Cadastro,Recuperação_de_dados,Criar ordenação para listagem,Criar ordenação para listagem,Angular,Front-end,JavaScript,Angular,,,,2,4,,,,Igor Farias
P13,Kaizen Light,Web,Client-server,Information resources,S01,US04,TA09,EU COMO Admin DESEJO visualizar todos os usuários cadastrados PARA para ver suas informações,Cadastro,Recuperação_de_dados,Criar filtro para listagem,Criar filtro para listagem,Angular,Front-end,JavaScript,Angular,,,,2,3,,,,Jefferson Benedito
P13,Kaizen Light,Web,Client-server,Information resources,S01,US05,TA01,EU COMO Admin DESEJO remover uma conta de usuário PARA para excluir essas informações,Cadastro,Remover_dados,Alterar tela para exclusão,Alterar tela para exclusão,Bootstrap,Front-end,JavaScript,Bootstrap,,,,1,1,Security,confidentiality,"The system must capture the user identification and timestamp when information is created, or deleted.",Axel Medeiros
P13,Kaizen Light,Web,Client-server,Information resources,S01,US05,TA02,EU COMO Admin DESEJO remover uma conta de usuário PARA para excluir essas informações,Cadastro,Remover_dados,Criar serviço exclusão,Criar serviço exclusão,Spring boot,Back-end,JavaScript,Springboot,,,,2,3,Reliability,recoverability,The system must provide a mechanism that allows the system to backup and recover data.,Jefferson Benedito
P13,Kaizen Light,Web,Client-server,Information resources,S01,US05,TA03,EU COMO Admin DESEJO remover uma conta de usuário PARA para excluir essas informações,Cadastro,Remover_dados,Remover dados banco de dados,Remover dados banco de dados,Hibernate,,JavaScript,,,,Hibernate,2,1,Reliability,fault_tolerance,"If the server goes offline during data removal, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data removal operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Jefferson Benedito
P13,Kaizen Light,Web,Client-server,Information resources,S01,US05,TA04,EU COMO Admin DESEJO remover uma conta de usuário PARA para excluir essas informações,Cadastro,Remover_dados,Consumir serviço para exclusão,Consumir serviço para exclusão,"Angular, Http",Back-end,JavaScript,Angular,,,,2,4,Reliability,recoverability,The system must have the ability for point in time recovery.,Jefferson Benedito
P13,Kaizen Light,Web,Client-server,Information resources,S02,US06,TA01,Recuperar Senha,Autenticação,Recuperar_senha,Alterar tela de login,Alterar tela de login,Angular,Front-end,JavaScript,Angular,,,,1,1,Security,access_control,"The system must provide the capability for an administrator to reset PINs/passwords enabling users and customers to sign-on with a default, whereupon the system will require that the PIN/password be changed before granting access.",Axel Medeiros
P13,Kaizen Light,Web,Client-server,Information resources,S02,US06,TA02,Recuperar Senha,Autenticação,Recuperar_senha,Validar e-mail e senha informado,Validar e-mail e senha informado,Spring Boot,,JavaScript,Springboot,,,,6,10,Security,authentication,"When the password has changed, the system must automatically notify a customer via e-mail.",Axel Medeiros
P13,Kaizen Light,Web,Client-server,Information resources,S02,US06,TA03,Recuperar Senha,Autenticação,Recuperar_senha,Criar serviço de notificação,Criar serviço de notificação (email),Spring Boot,Back-end,JavaScript,Springboot,,,,6,10,Security,authentication,"The system must expire passwords within a configurable time, to be determined by the administrator.",Amanda Vivian
P13,Kaizen Light,Web,Client-server,Information resources,S02,US06,TA04,Recuperar Senha,Autenticação,Recuperar_senha,Alterar tela de login,Criar tela para digitar email,Angular,Front-end,JavaScript,Angular,,,,1,1,,,,Axel Medeiros
P13,Kaizen Light,Web,Client-server,Information resources,S02,US06,TA05,Recuperar Senha,Autenticação,Recuperar_senha,Criar tela para cadastro de nova senha,Criar tela para cadastro de nova senha,Angular,Front-end,JavaScript,Angular,,,,1,1,,,,Amanda Vivian
P13,Kaizen Light,Web,Client-server,Information resources,S02,US06,TA06,Recuperar Senha,Autenticação,Recuperar_senha,Validar e-mail e senha informado,Validar senha informada,Angular,Back-end,JavaScript,Angular,,,,1,2,,,,Axel Medeiros
P13,Kaizen Light,Web,Client-server,Information resources,S02,US07,TA01,Cadastrar Projetos,Cadastro,Recuperação_de_dados,Criar tela listagem,Criar sidenav,Angular,Front-end,JavaScript,Angular,,,,2,2,Security,access_control,The system must provide the capability for users see just the information they have permission to access.,Giuseppe Mongiovi
P13,Kaizen Light,Web,Client-server,Information resources,S02,US07,TA02,Cadastrar Projetos,Cadastro,Recuperação_de_dados,Criar tela listagem,Criar tela para listar as organizações,Angular,Front-end,JavaScript,Angular,,,,2,3,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.,Giuseppe Mongiovi
P13,Kaizen Light,Web,Client-server,Information resources,S02,US07,TA03,Cadastrar Projetos,Cadastro,Recuperação_de_dados,Criar tela para visualizar detalhes,Criar tela para visualizar os dados de uma organização,Angular,Front-end,JavaScript,Angular,,,,2,2,,,,Giuseppe Mongiovi
P13,Kaizen Light,Web,Client-server,Information resources,S02,US07,TA04,Cadastrar Projetos,Cadastro,Recuperação_de_dados,Criar tela listagem,Criar tela para listar projetos,Angular,Front-end,JavaScript,Angular,,,,2,2,,,,Giuseppe Mongiovi
P13,Kaizen Light,Web,Client-server,Information resources,S02,US07,TA05,Cadastrar Projetos,Cadastro,Recuperação_de_dados,Criar tela para visualizar detalhes,Criar tela para visualizar os dados de um projeto,Angular,Front-end,JavaScript,Angular,,,,2,2,,,,Giuseppe Mongiovi
P13,Kaizen Light,Web,Client-server,Information resources,S02,US07,TA06,Cadastrar Projetos,Cadastro,Inserir_dados,Criar tela inserção,Criar tela para cadastro de uma nova organização,Angular,Front-end,JavaScript,Angular,,,,2,2,Reliability,integrity,"For entities that are bound by effective and end dates, the system shall verify that there is no other conflicting or overlapping record as defined by business rules.",Giuseppe Mongiovi
P13,Kaizen Light,Web,Client-server,Information resources,S02,US07,TA07,Cadastrar Projetos,Cadastro,Inserir_dados,Criar tela inserção,Criar tela para cadastro de um novo projeto,Angular,Front-end,JavaScript,Angular,,,,2,4,Reliability,recoverability,The system must be able to perform incremental and full system backups.,Giuseppe Mongiovi
P13,Kaizen Light,Web,Client-server,Information resources,S02,US07,TA08,Cadastrar Projetos,Cadastro,Inserir_dados,Criar tela inserção,Criar tela para cadastrar um novo projeto,Angular,Front-end,JavaScript,Angular,,,,2,4,Reliability,recoverability,The system must allow for redundant data stores and application servers to support business continuity.,Giuseppe Mongiovi
P13,Kaizen Light,Web,Client-server,Information resources,S02,US07,TA09,Cadastrar Projetos,Cadastro,Inserir_dados,Criar tela inserção,Criar tela para cadastrar um questionário,Angular,Front-end,JavaScript,Angular,,,,4,6,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Giuseppe Mongiovi
P13,Kaizen Light,Web,Client-server,Information resources,S02,US07,TA10,Cadastrar Projetos,Cadastro,Inserir_dados,Criar método de inserção,Criar CRUD de projetos,Sprint Boot,Back-end,JavaScript,Springboot,,,,4,5,,,,Lucas Wilker
P13,Kaizen Light,Web,Client-server,Information resources,S02,US07,TA11,Cadastrar Projetos,Cadastro,Inserir_dados,Criar método de inserção,Criar CRUD de organizações,Sprint Boot,Back-end,JavaScript,Springboot,,,,3,2,,,,Lucas Wilker
P13,Kaizen Light,Web,Client-server,Information resources,S02,US07,TA12,Cadastrar Projetos,Cadastro,Inserir_dados,Consumir serviço para inserção,Integrar o front-end e back-end de projetos e organizações,Angular e Spring Boot,Back-end,JavaScript,Angular,,,Springboot,3,6,,,,Giuseppe Mongiovi
P13,Kaizen Light,Web,Client-server,Information resources,S02,US07,TA13,Cadastrar Projetos,Gerencial,Visualizar_Dashboard,Criar tela do dashboard,Criar tela para visualizar um questionário,Angular,Front-end,JavaScript,Angular,,,,3,3,Performance,response_time,"In 99% of all cases, the system must have a mean response time of <= 1s between event <view dashboard> and event <time to first byte>.",Giuseppe Mongiovi
P13,Kaizen Light,Web,Client-server,Information resources,S03,US08,TA01,Visualizar gráfico de organização,Cadastro,Recuperação_de_dados,Criar tela listagem,Criar tela listagem,Angular,Front-end,JavaScript,Angular,,,,4,10,Security,access_control,The system must provide the capability for users see just the information they have permission to access.,Axel Medeiros
P13,Kaizen Light,Web,Client-server,Information resources,S03,US08,TA02,Visualizar gráfico de organização,Cadastro,Recuperação_de_dados,Criar Gráfico,Criar gráficos de radar para exibir dados dos questionários,Angular,,JavaScript,Angular,,,,2,4,Performance,response_time,"In 100% of all cases, the system must have a mean response time of < 5s between event <view chart> and event <first page view>.",Giuseppe Mongiovi
P13,Kaizen Light,Web,Client-server,Information resources,S03,US08,TA03,Visualizar gráfico de organização,Cadastro,Inserir_dados,Criar método de inserção,Criar rota para criação de um nó,Sprint Boot,Back-end,JavaScript,Springboot,,,,4,6,,,,Jefferson Benedito
