Projeto_ID,Projeto,Plataforma,Arquitetura,Dominio,Sprint_ID,US_ID,Tarefa_ID,Descritivo_da_US,Modulo,Operacao,Tarefa_mapeada,Tarefa_original,Tags,Camada,Linguagem,Framework,API,Persistencia,Outras_Tags,Esforco_estimado_em_horas,Esforco_em_horas,NFR_Tipo,NFR_Atributo,NFR_Sentença,Responsavel
P15,WebBN,Web,Model-view-controller,Information resources,S03,US192,TA01,Hotfix,Cadastro,Recuperação_de_dados,Criar filtro para listagem,Atualizar lista de cenários após criação de novos cenários,,Front-end,TypeScript,Angular,,,,1,,,,,Caio Felipe
P15,WebBN,Web,Model-view-controller,Information resources,S03,US192,TA02,Hotfix,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Mudar sentido das setas,cytoscapejs,Front-end,TypeScript,Angular,Cytoscape,,,0.33,,,,,Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S04,US200,TA01,Melhorias,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Substituir checkbox de ativação dos cenários por um switch,,Front-end,HTML/CSS,Angular,,,,3,,Reliability,integrity,"For entities that are bound by effective and end dates, the system shall verify that there is no other conflicting or overlapping record as defined by business rules.",Manuel Severino
P15,WebBN,Web,Model-view-controller,Information resources,S04,US200,TA02,Melhorias,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modularizar abas das propriedades do nó,"angular_component, bootstrap, html",Front-end,TypeScript,Angular,,,Bootstrap,1,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S05,US226,TA01,Melhorias,Cadastro,Inserir_dados,Criar rota de inserção de dados,Criar rota para remover rede,,Back-end,JavaScript,Express,Mongoose,MongoDB,,2,,Reliability,integrity,"For entities that are bound by effective and end dates, the system shall verify that there is no other conflicting or overlapping record as defined by business rules.",Manuel Severino
P15,WebBN,Web,Model-view-controller,Information resources,S05,US226,TA02,Implementar algoritmo do Weighted Sum,Cadastro,Inserir_dados,Criar entidade no banco de dados,Criar modelo adequado para requisição da API," request-promise, mongoose_models, json",Back-end,JavaScript,Node,Request-promise,MongoDB,Json,1,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Mendelssohn Dantas
P15,WebBN,Web,Model-view-controller,Information resources,S05,US226,TA03,Melhorias,Cadastro,Inserir_dados,Consumir serviço para inserção,Criar serviço para editar rede,,Front-end,TypeScript,Angular,,,,1,,,,,Manuel Severino
P15,WebBN,Web,Model-view-controller,Information resources,S05,US226,TA04,Melhorias,Cadastro,Inserir_dados,Criar rota de inserção de dados,Criar rota para deletar cenário,,Back-end,JavaScript,Express,Mongoose,MongoDB,,1,,,,,Manuel Severino
P15,WebBN,Web,Model-view-controller,Information resources,S05,US226,TA05,Melhorias,Cadastro,Inserir_dados,Criar rota de inserção de dados,Criar rota para editar rede,,Back-end,JavaScript,Express,Mongoose,MongoDB,,1,,,,,Manuel Severino
P15,WebBN,Web,Model-view-controller,Information resources,S05,US226,TA06,Melhorias,Cadastro,Recuperação_de_dados,Criar tela para visualizar detalhes,Criar pop-up para editar rede,,Front-end,TypeScript,Angular,,,,2,,,,,Manuel Severino
P15,WebBN,Web,Model-view-controller,Information resources,S05,US226,TA07,Melhorias,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Criar toolbar como nome da rede atual,,Front-end,HTML/CSS,Angular,,,,3,,Reliability,integrity,"For entities that are bound by effective and end dates, the system shall verify that there is no other conflicting or overlapping record as defined by business rules.",Manuel Severino
P15,WebBN,Web,Model-view-controller,Information resources,S05,US226,TA08,Melhorias,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Adicionar botão para remover cenário,,Front-end,HTML/CSS,Angular,,,,1,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Manuel Severino
P15,WebBN,Web,Model-view-controller,Information resources,S05,US226,TA09,Melhorias,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Editar nome do nó,,Front-end,TypeScript,Angular,,,,1,,,,,Manuel Severino
P15,WebBN,Web,Model-view-controller,Information resources,S05,US226,TA10,Melhorias,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Adicionar botão de confirmação na deleção de cenários,"bootstrap, angular_component, html",Front-end,TypeScript,Angular,,,Bootstrap,0.5,,,,,Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S05,US257,TA01,Hotfix,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,consertar posicionamento dos botões de remoção de rede e edição do nome dos nós,"html, bootstrap, angular_component",Front-end,HTML/CSS,Angular,,,Bootstrap,0.5,,Reliability,integrity,"For entities that are bound by effective and end dates, the system shall verify that there is no other conflicting or overlapping record as defined by business rules.",Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S05,US257,TA02,Hotfix,Cadastro,Modificar_inserção_de_dados,Modificar validação de dados no cliente,"Corrigir validação dos nomes dos estados do nó, que não podem ser vazios","html, bootstrap, angular_component",Front-end,HTML/CSS,Angular,,,Bootstrap,0.5,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S05,US257,TA03,Hotfix,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Corrigir posição dos labels do slider de probabilidade,"html, bootstrap, angular_component",Front-end,HTML/CSS,Angular,,,Bootstrap,1,,Reliability,integrity,"The system must validate all data when entered based on the data validation rules. The system must use client-side data validation to improve performance for ordinary execution, i.e., no attacks. Client-side validation is faster since no request is sent to server.",Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S05,US257,TA04,Hotfix,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Componentizar select das evidências e adiconar a opção de definir nenhuma evidência,"html, bootstrap, angular_component",Front-end,TypeScript,Angular,,,HTML/CSS,1,,,,,Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S05,US257,TA05,Hotfix,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Adicionar nome dos pais no cabeçalho da NPT,"html, bootstrap",Front-end,HTML/CSS,Angular,,,"Bootstrap,HTML/CSS",0.33,,,,,Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S05,US257,TA06,Hotfix,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Mostrar evidências dos cenários ativos ao lado do nó,"cytoscape, html, css",Front-end,HTML/CSS,Angular,Cytoscape,,,0.33,,,,,Mendelssohn Dantas
P15,WebBN,Web,Model-view-controller,Information resources,S06,US267,TA01,Hotfix,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Fixar localizações dos nós na adição,"cytoscape, angular_component",Front-end,TypeScript,Angular,Cytoscape,,HTML/CSS,1,,Reliability,integrity,"For entities that are bound by effective and end dates, the system shall verify that there is no other conflicting or overlapping record as defined by business rules.",Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S06,US267,TA02,Hotfix,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Fixar localização dos nós quando um nó é movido,"angular, cytoscape, angular_component",Front-end,TypeScript,Angular,Mongoose,MongoDB,Cytoscape,1,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S06,US267,TA03,Improvments,Cadastro,Recuperação_de_dados,Criar tela para visualizar detalhes,Criar pop-up de confirmação para remover rede,,Front-end,HTML/CSS,Angular,,,,2,,,,,Manuel Severino
P15,WebBN,Web,Model-view-controller,Information resources,S07,US314,TA01,Hotfix,Cadastro,Modificar_inserção_de_dados,Modificar validação de dados no cliente,Mostrar evidência atualente selecionada quando o usuário clicar em definir evidência,"angular_ngmodel, html",Front-end,HTML/CSS,Angular,,,,0.33,,,,,Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S08,US322,TA01,Corrigir bugs do gerenciamento pela trabela,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Adicionar validação no input do nome do nó,"angular_ngmodel, html",Front-end,HTML/CSS,Angular,,,,0.33,,Reliability,integrity,"For entities that are bound by effective and end dates, the system shall verify that there is no other conflicting or overlapping record as defined by business rules.",Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S08,US322,TA02,Corrigir bugs do gerenciamento pela trabela,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Adicionar labels aos botões de conexão,cytoscape,Front-end,TypeScript,Angular,Cytoscape,,,0.33,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S09,US322,TA03,Método AHP - 1 pai,Gerencial,Visualizar_Dashboard,Criar tela do dashboard,Implementar gráfico resultante,"charts,html, css",Front-end,TypeScript,Angular,,,HTML/CSS,1,,Performance,response_time,"In 99% of all cases, the system must have a mean response time of <= 1s between event <view dashboard> and event <time to first byte>.",Gabriela Roberta
P15,WebBN,Web,Model-view-controller,Information resources,S09,US322,TA04,Método AHP - 1 pai,Gerencial,Visualizar_Dashboard,Adicionar menus no dashboard,Implementar gráfico resultante,"charts,html, css",Front-end,TypeScript,Angular,,,HTML/CSS,1,,Security,access_control,"The system must dynamically display menus, pages, and functionality based on the security access of the user.",Gabriela Roberta
P15,WebBN,Web,Model-view-controller,Information resources,S09,US322,TA05,Método AHP,Cadastro,Inserir_dados,Criar tela inserção,Implementar tela para inserção dos dados,,Front-end,HTML/CSS,Angular,,,,2,,Reliability,integrity,"For entities that are bound by effective and end dates, the system shall verify that there is no other conflicting or overlapping record as defined by business rules.",Manuel Severino
P15,WebBN,Web,Model-view-controller,Information resources,S09,US322,TA06,Método AHP,Cadastro,Inserir_dados,Criar tela inserção,Criar interface do quiz,,Front-end,HTML/CSS,Angular,,,,3,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Daniele Aparecida
P15,WebBN,Web,Model-view-controller,Information resources,S10,US363,TA01,AHP Priori,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Ajuste de interface,,Front-end,HTML/CSS,Angular,,,,3,,,,,Manuel Severino
P15,WebBN,Web,Model-view-controller,Information resources,S10,US364,TA01,AHP semi automática,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Criação da interface,"angular, html, css",Front-end,HTML/CSS,Angular,,,,2,,Reliability,integrity,"For entities that are bound by effective and end dates, the system shall verify that there is no other conflicting or overlapping record as defined by business rules.",Gabriela Roberta
P15,WebBN,Web,Model-view-controller,Information resources,S10,US364,TA02,Método AHP - Múltiplos pais,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Implementar desativação do botão de acordo com o estado selecionado,html,Front-end,HTML/CSS,Angular,,,,0.25,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Gabriela Roberta
P15,WebBN,Web,Model-view-controller,Information resources,S10,US364,TA03,Refatoração da UI dos grafos,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Ajustar tick da simulação para remoção de nós e arestas funcionar corretamente,d3_networks,Front-end,TypeScript,Angular,D3js,,,1,,,,,Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S10,US364,TA04,Refatoração da UI dos grafos,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Implementar operações no medi de contexto e integrar com a aplicação,"d3_data, angular_component",Front-end,TypeScript,Angular,D3js,,,1,,,,,Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S10,US364,TA05,Refatoração da UI dos grafos,Cadastro,Modificar_inserção_de_dados,Modificar chamada para tela de inserção,Implementar menu de contexto genérico,d3,Front-end,TypeScript,Angular,D3js,,,1,,,,,Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S11,US372,TA01,Melhorias,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Adicionar funcionalidade de fechar modal ao aplicar os resultados do AHP,angular,Front-end,TypeScript,Angular,,,,0.5,,Reliability,integrity,"For entities that are bound by effective and end dates, the system shall verify that there is no other conflicting or overlapping record as defined by business rules.",Gabriela Roberta
P15,WebBN,Web,Model-view-controller,Information resources,S11,US372,TA02,Melhorias,Cadastro,Modificar_inserção_de_dados,Modificar rota de inserção de dados,Criar rota para aplicar WSA,"express_route, nodejs",Back-end,JavaScript,Express,Request-promise,,Router,1,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S11,US372,TA03,Melhorias,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Adicionar botão para aplicar WSA e impedir mudança de abas enquanto o AHP está ativo,"angular_component, html, css, form_validation",Front-end,TypeScript,Angular,,,,1,,,,,Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S12,US392,TA01,Ajustes finais da release,Cadastro,Modificar_inserção_de_dados,Modificar chamada para tela de inserção,Adicionar opção de voltar ao mostrar os resultados do AHP,"angular_component, html, css",Front-end,HTML/CSS,Angular,,,,0.33,,,,,Rerisson Daniel
P15,WebBN,Web,Model-view-controller,Information resources,S12,US390,TA01,SPIKE: Implementação do módulo de gráfos usando D#3,Cadastro,Modificar_inserção_de_dados,Modificar chamada para tela de inserção,Transformar menu de contexto em uma diretiva,"angular, d3js",Front-end,TypeScript,Angular,D3js,,,3,,,,,Gabriela Roberta
P15,WebBN,Web,Model-view-controller,Information resources,S13,US394,TA01,Refatoramento do Grafo,Cadastro,Inserir_dados,Fazer chamada para tela de inserção,Criar menu de operações,,Front-end,TypeScript,Angular,D3js,,,3,,,,,Gabriela Roberta
