Projeto_ID,Projeto,Plataforma,Arquitetura,Dominio,Sprint_ID,US_ID,Tarefa_ID,Descritivo_da_US,Modulo,Operacao,Tarefa_mapeada,Tarefa_original,Tags,Camada,Linguagem,Framework,API,Persistencia,Outras_Tags,Esforco_estimado_em_horas,Esforco_em_horas,NFR_Tipo,NFR_Atributo,NFR_Sentença,Responsavel
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US04,TA04,US04: Criar uma Issue para melhorias na construção do backlog,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,3,4,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Caio Felipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US04,TA05,US04: Criar uma Issue para melhorias na construção do backlog,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,"MySQL, SpringBoot",Back-end,Java,Springboot,,,,6,6,,,,Caio Felipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US05,TA01,US05: Criar uma nova task  para  melhorias na construção do backlog,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,4,2,Reliability,integrity,"For entities that are bound by effective and end dates, the system shall verify that there is no other conflicting or overlapping record as defined by business rules.",Anderson Fellipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US05,TA02,US05: Criar uma nova task  para  melhorias na construção do backlog,Cadastro,Modificar_inserção_de_dados,Modificar validação de dados no cliente,Modificar validação de dados no cliente,AngularJS,Front-end,JavaScript,Angular,,,,4,1,Reliability,recoverability,The system must be able to perform incremental and full system backups.,Anderson Fellipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US05,TA03,US05: Criar uma nova task  para  melhorias na construção do backlog,Cadastro,Modificar_inserção_de_dados,Modificar entidade no banco de dados,Modificar entidade no banco de dados,"MySQL, SpringBoot",Back-end,Java,Springboot,,,,4,2,Reliability,recoverability,The system must allow for redundant data stores and application servers to support business continuity.,Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US05,TA04,US05: Criar uma nova task  para  melhorias na construção do backlog,Cadastro,Modificar_inserção_de_dados,Modificar validação de dados no cliente,Modificar validação de dados no cliente,AngularJS,Front-end,JavaScript,Angular,,,,4,1,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Anderson Fellipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US05,TA05,US05: Criar uma nova task  para  melhorias na construção do backlog,Cadastro,Modificar_inserção_de_dados,Modificar entidade no banco de dados,Modificar entidade no banco de dados,"MySQL, SpringBoot",Back-end,Java,Springboot,,,,4,2,Reliability,integrity,"The system must validate all data when entered based on the data validation rules. The system must use client-side data validation to improve performance for ordinary execution, i.e., no attacks. Client-side validation is faster since no request is sent to server.",Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US05,TA06,US05: Criar uma nova task  para  melhorias na construção do backlog,Cadastro,Recuperação_de_dados,Recuperar dados do banco de dados,Recuperar dados do banco de dados,"AngularJS, MySQL, SpringBoot",Front-end,JavaScript,Angular,,,,4,,,,,Wesley Goncalves
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US06,TA01,US06: Editar uma task para Editar o backlog,Cadastro,Atualizar_dados,Atualizar dados banco de dados,Atualizar dados banco de dados,AngularJS,Back-end,Java,Springboot,,,,4,2,Reliability,integrity,"The system must identify data that did not pass edit checks, and present such data to the customer/user for correction. Edit checking will continue until all data submitted is correct.",Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US06,TA02,US06: Editar uma task para Editar o backlog,Cadastro,Atualizar_dados,Fazer validação de dados no cliente.,Fazer validação de dados no cliente.,AngularJS,Back-end,Java,Springboot,,,,4,2,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US06,TA03,US06: Editar uma task para Editar o backlog,Cadastro,Atualizar_dados,Fazer validação de dados no cliente.,Fazer validação de dados no cliente.,AngularJS,Back-end,Java,Springboot,,,,4,2,Reliability,integrity,"The system must validate all data when entered based on the data validation rules. The system must use client-side data validation to improve performance for ordinary execution, i.e., no attacks. Client-side validation is faster since no request is sent to server.",Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US07,TA01,US07: Especificar o tempo de realização de uma task para melhorias na construção do backlog,Cadastro,Recuperação_de_dados,Recuperar dados do banco de dados,Recuperar dados do banco de dados,AngularJS,Front-end,JavaScript,Angular,,,,4,5,,,,Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US07,TA02,US07: Especificar o tempo de realização de uma task para melhorias na construção do backlog,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,4,4,,,,Antonio Pedro
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US07,TA03,US07: Especificar o tempo de realização de uma task para melhorias na construção do backlog,Cadastro,Modificar_inserção_de_dados,Modificar entidade no banco de dados,Modificar entidade no banco de dados,"MySQL, SpringBoot",Front-end,JavaScript,Angular,,,,4,4,,,,Wesley Goncalves
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US08,TA01,US08: Visualizar esforço para cada Task/ US para Avaliar as US,Cadastro,Recuperação_de_dados,Recuperar dados do banco de dados,Recuperar dados do banco de dados,"MySQL, SpringBoot",,,,,,,4,16,Security,access_control,The system must provide the capability for users see just the information they have permission to access.,Anderson Fellipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US08,TA02,US08: Visualizar esforço para cada Task/ US para Avaliar as US,Cadastro,Recuperação_de_dados,Expandir informações de item da listagem,Expandir informações de item da listagem,"AngularJS, MySQL, SpringBoot",,,,,,,4,12,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.,Anderson Fellipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US09,TA01,US09: Adicionar NFRs para um FR para planejar o desenvolvimento de um FR,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,4,4,,,,Caio Felipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US09,TA02,US09: Adicionar NFRs para um FR para planejar o desenvolvimento de um FR,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,4,8,,,,Anderson Fellipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US09,TA03,US09: Adicionar NFRs para um FR para planejar o desenvolvimento de um FR,Cadastro,Inserir_dados,Criar entidade no banco de dados,Criar entidade no banco de dados,"SpringBoot, JAVA8, VPN",,,,,,,2,1,Reliability,integrity,"For entities that are bound by effective and end dates, the system shall verify that there is no other conflicting or overlapping record as defined by business rules.",Antonio Pedro
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US09,TA04,US09: Adicionar NFRs para um FR para planejar o desenvolvimento de um FR,Cadastro,Inserir_dados,Criar tela inserção,Criar tela inserção,"AngularJS, Java",Front-end,JavaScript,Angular,,,,4,10,Reliability,recoverability,The system must be able to perform incremental and full system backups.,Antonio Pedro
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S09,US09,TA05,US09: Adicionar NFRs para um FR para planejar o desenvolvimento de um FR,Cadastro,Inserir_dados,Criar tela inserção,Criar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,4,4,Reliability,recoverability,The system must allow for redundant data stores and application servers to support business continuity.,Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US09,TA06,US09: Adicionar NFRs para um FR para planejar o desenvolvimento de um FR,Cadastro,Inserir_dados,Criar tela inserção,Criar tela inserção,"AngularJS, Java",Front-end,JavaScript,Angular,,,,6,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Caio Felipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US09,TA07,US09: Adicionar NFRs para um FR para planejar o desenvolvimento de um FR,Cadastro,Inserir_dados,Criar tela inserção,Criar tela inserção,"AngularJS, Java",Front-end,JavaScript,Angular,,,,6,,,,,Caio Felipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US09,TA08,US09: Adicionar NFRs para um FR para planejar o desenvolvimento de um FR,Cadastro,Recuperação_de_dados,Recuperar dados do banco de dados,Recuperar dados do banco de dados,AngularJS,Back-end,Java,Springboot,,,,4,6,,,,Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US10,TA01,US10: Visualizar lista de NFRs recomendados para colocar uma NFRs na minha US,Cadastro,Atualizar_dados,Atualizar dados banco de dados,Atualizar dados banco de dados,"mysql, java",Back-end,Java,Springboot,,MySQL,,4,4,Reliability,integrity,"The system must identify data that did not pass edit checks, and present such data to the customer/user for correction. Edit checking will continue until all data submitted is correct.",Caio Felipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US10,TA02,US10: Visualizar lista de NFRs recomendados para colocar uma NFRs na minha US,Cadastro,Atualizar_dados,Atualizar dados banco de dados,Atualizar dados banco de dados,"mysql, java",,,,,,,2,2,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US11,TA01,"US11: Povoar base de dados para visualizar varias opçoes nos campos de aplcation domains, languagens e dataStorage",Cadastro,Atualizar_dados,Atualizar dados banco de dados,Atualizar dados banco de dados,"mysql, java",,,,,,,2,1,Reliability,integrity,"The system must identify data that did not pass edit checks, and present such data to the customer/user for correction. Edit checking will continue until all data submitted is correct.",Antonio Pedro
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US11,TA02,"US11: Povoar base de dados para visualizar varias opçoes nos campos de aplcation domains, languagens e dataStorage",Cadastro,Atualizar_dados,Atualizar dados banco de dados,Atualizar dados banco de dados,"mysql, java",,,,,,,2,1,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Antonio Pedro
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US11,TA03,"US11: Povoar base de dados para visualizar varias opçoes nos campos de aplcation domains, languagens e dataStorage",Cadastro,Atualizar_dados,Atualizar dados banco de dados,Atualizar dados banco de dados,"mysql, java",,,,,,,2,1,,,,Antonio Pedro
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US11,TA04,"US11: Povoar base de dados para visualizar varias opçoes nos campos de aplcation domains, languagens e dataStorage",Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,2,2,,,,Antonio Pedro
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US11,TA05,"US11: Povoar base de dados para visualizar varias opçoes nos campos de aplcation domains, languagens e dataStorage",Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,2,1,,,,Antonio Pedro
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US12,TA01,"US11: Povoar base de dados para visualizar varias opçoes nos campos de aplcation domains, languagens e dataStorage",Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,2,1,Reliability,integrity,"For entities that are bound by effective and end dates, the system shall verify that there is no other conflicting or overlapping record as defined by business rules.",Antonio Pedro
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US12,TA02,US12: Eliminar redundâncias dos formulários para melhorar a logica dos modais,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,"AngularJS, Java",Front-end,JavaScript,Angular,,,,3,6,Reliability,recoverability,The system must be able to perform incremental and full system backups.,Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US12,TA03,US12: Eliminar redundâncias dos formulários para melhorar a logica dos modais,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,"AngularJS, Java",Front-end,JavaScript,Angular,,,,2,3,Reliability,recoverability,The system must allow for redundant data stores and application servers to support business continuity.,Caio Felipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US12,TA04,US12: Eliminar redundâncias dos formulários para melhorar a logica dos modais,Cadastro,Modificar_inserção_de_dados,Modificar validação de dados no cliente,Modificar validação de dados no cliente,AngularJS,Front-end,JavaScript,Angular,,,,2,1,Reliability,integrity,"The system must validate all data when entered based on the data validation rules. The system must use client-side data validation to improve performance for ordinary execution, i.e., no attacks. Client-side validation is faster since no request is sent to server.",Caio Felipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US12,TA05,US12: Eliminar redundâncias dos formulários para melhorar a logica dos modais,Cadastro,Modificar_inserção_de_dados,Persistir dados banco de dados,Persistir dados banco de dados,"mysql, Java",Back-end,Java,Springboot,,,,2,2,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S10,US12,TA06,US12: Eliminar redundâncias dos formulários para melhorar a logica dos modais,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,"AngularJS, Java",Front-end,JavaScript,Angular,,,,2,3,Security,confidentiality,"The system must use parameterized queries, implemented with prepared statements to prohibit SQL injection. The prepared statement execution consists of two stages: prepare and execute. At the prepare stage a statement template is sent to the database server. The server performs a syntax check and initializes server internal resources for later use. During execute stage the client binds parameter values and sends them to the server. The server creates a statement from the statement template and the bound values and executes it.",Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S11,US13,TA01,US08: Visualizar esforço para cada Task/ US para Avaliar as US,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,2,2,Reliability,integrity,"For entities that are bound by effective and end dates, the system shall verify that there is no other conflicting or overlapping record as defined by business rules.",Anderson Fellipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S11,US13,TA02,US08: Visualizar esforço para cada Task/ US para Avaliar as US,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,2,,Reliability,recoverability,The system must be able to perform incremental and full system backups.,Anderson Fellipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S11,US13,TA03,US08: Visualizar esforço para cada Task/ US para Avaliar as US,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,2,1,Reliability,recoverability,The system must allow for redundant data stores and application servers to support business continuity.,Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S11,US13,TA04,US08: Visualizar esforço para cada Task/ US para Avaliar as US,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,2,2,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S11,US13,TA05,US08: Visualizar esforço para cada Task/ US para Avaliar as US,Cadastro,Modificar_inserção_de_dados,Modificar entidade no banco de dados,Criar entidade no banco de dados,"Vpn, Jenkins, Gitlab, Testlink",Front-end,JavaScript,Angular,,,,8,10,,,,Antonio Pedro
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S11,US14,TA01,US09: Adicionar NFRs para um FR para planejar o desenvolvimento de um FR,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,2,2,Reliability,integrity,"For entities that are bound by effective and end dates, the system shall verify that there is no other conflicting or overlapping record as defined by business rules.",Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S11,US14,TA02,US09: Adicionar NFRs para um FR para planejar o desenvolvimento de um FR,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,2,4,Reliability,recoverability,The system must be able to perform incremental and full system backups.,Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S11,US14,TA03,US09: Adicionar NFRs para um FR para planejar o desenvolvimento de um FR,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,2,2,Reliability,recoverability,The system must allow for redundant data stores and application servers to support business continuity.,Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S11,US14,TA04,US09: Adicionar NFRs para um FR para planejar o desenvolvimento de um FR,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,2,1,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users.",Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S11,US14,TA05,US09: Adicionar NFRs para um FR para planejar o desenvolvimento de um FR,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,2,4,,,,Caio Felipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S11,US14,TA06,US09: Adicionar NFRs para um FR para planejar o desenvolvimento de um FR,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,2,2,,,,Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S11,US14,TA07,US09: Adicionar NFRs para um FR para planejar o desenvolvimento de um FR,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,"AngularJS, Java",Front-end,JavaScript,Angular,,,,6,20,,,,Caio Felipe
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S11,US15,TA01,US12: Eliminar redundâncias dos formulários para melhorar a logica dos modais,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,2,2,Reliability,integrity,"For entities that are bound by effective and end dates, the system shall verify that there is no other conflicting or overlapping record as defined by business rules.",Marcos Cesar
P11,Turmalina NFRec,Web,Model-view-controller,Management and Business,S11,US15,TA02,US12: Eliminar redundâncias dos formulários para melhorar a logica dos modais,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Modificar tela inserção,AngularJS,Front-end,JavaScript,Angular,,,,2,6,Reliability,recoverability,The system must be able to perform incremental and full system backups.,Marcos Cesar
